"ID","HASH","NAME_USA","NAME_EUR","NAME_JAP","GENRE","DEVELOPER","YEAR","PLAYERS"
"44466","0x3b979d06","Pete Rose Baseball","Pete Rose Baseball","Pete Rose Baseball","?","?","19XX","2"
"44467","0x9bbef05d","Pit Fighter","Pit Fighter","Pit Fighter","?","?","19XX","2"
"44468","0x362ad640","Plutos","Plutos","Plutos","?","?","19XX","2"
"44469","0x2f98448e","Rampart","Rampart","Rampart","?","?","19XX","1"
"44470","0x48ef88c6","Rescue on Fractalus","Rescue on Fractalus","Rescue on Fractalus","?","?","19XX","1"
"44471","0x415ad9df","Sirius","Sirius","Sirius","?","?","19XX","1"
"44472","0x822af6c1","3 in 1 Supergun","3 in 1 Supergun","3 in 1 Supergun","?","?","19XX","1"
"44473","0x937ab832","3D Block","3D Block","3D Block","?","?","19XX","1"
"44474","0x1ed56195","M.A.C.S. Basic Rifle Marksmanship","M.A.C.S. Basic Rifle Marksmanship","M.A.C.S. Basic Rifle Marksmanship","?","?","19XX","1"
"44476","0xaf4419f","Madou Monogatari - Hanamaru Daiyouchienji","Madou Monogatari - Hanamaru Daiyouchienji","Madou Monogatari - Hanamaru Daiyouchienji","?","?","1996","1"
"44477","0x82f73e08","Magical Drop","Magical Drop","Magical Drop","?","?","1995","2"
"44482","0x7f4b6313","007: Licence to Kill","007: Licence to Kill","007: Licence to Kill","?","?","19XX","1"
"44482","0x92b25b8","007: Licence to Kill","007: Licence to Kill","007: Licence to Kill","?","?","19XX","1"
"44494","0x181e50d3","10th Frame","10th Frame","10th Frame","?","?","19XX","4"
"44495","0x520fc991","1942","1942","1942","?","?","19XX","2"
"44496","0x2508f907","1943: The Battle of Midway","1943: The Battle of Midway","1943: The Battle of Midway","?","?","19XX","2"
"44496","0x3c9bb6f0","1943: The Battle of Midway","1943: The Battle of Midway","1943: The Battle of Midway","?","?","19XX","2"
"44497","0xdc3beebe","1985: The Day After","1985: The Day After","1985: The Day After","?","?","19XX","1"
"44498","0x76cb1a3e","1994","1994","1994","?","?","19XX","1"
"44499","0xb6fe8cb1","19 Part 1: Boot Camp","19 Part 1: Boot Camp","19 Part 1: Boot Camp","?","?","19XX","4"
"44499","0x37d495d9","19 Part 1: Boot Camp","19 Part 1: Boot Camp","19 Part 1: Boot Camp","?","?","19XX","4"
"44500","0x30e7e796","1st Division Manager","1st Division Manager","1st Division Manager","?","?","19XX","1"
"44502","0xbc4c6a97","2 Player Soccer Squad","2 Player Soccer Squad","2 Player Soccer Squad","?","?","19XX","1"
"44503","0xfa071a64","3D Deathchase","3D Deathchase","3D Deathchase","?","?","19XX","1"
"44504","0x1776cd1b","3D Desert Patrol","3D Desert Patrol","3D Desert Patrol","?","?","19XX","1"
"44505","0xd92087ce","3D Lunattack","3D Lunattack","3D Lunattack","?","?","19XX","2"
"44507","0x603c780d","3D Seiddab Attack","3D Seiddab Attack","3D Seiddab Attack","?","?","19XX","2"
"44508","0x56b97f72","3D Space Wars","3D Space Wars","3D Space Wars","?","?","19XX","1"
"44509","0xb4478264","3D Starstrike","3D Starstrike","3D Starstrike","?","?","19XX","1"
"44510","0xed73c249","3D Stock Car Championship","3D Stock Car Championship","3D Stock Car Championship","?","?","19XX","4"
"44512","0xdbc79054","4x4 Off-Road Racing","4x4 Off-Road Racing","4x4 Off-Road Racing","?","?","19XX","1"
"44513","0xed602d9c","720","720","720","?","?","19XX","1"
"44514","0xa82185f9","750cc Grand Prix","750cc Grand Prix","750cc Grand Prix","?","?","19XX","1"
"44515","0x67922e3c","911 TS","911 TS","911 TS","?","?","19XX","1"
"44516","0xdab2ac9e","AAARGH!","AAARGH!","AAARGH!","?","?","19XX","2"
"44518","0x39399f31","Abracadabra","Abracadabra","Abracadabra","?","?","19XX","1"
"44519","0x6012c3f7","Abu Simbel Profanation","Abu Simbel Profanation","Abu Simbel Profanation","?","?","1985","1"
"44520","0x16e25308","Abyss","Abyss","Abyss","?","?","19XX","1"
"44522","0xce626f21","ACE: Air Combat Emulator","ACE: Air Combat Emulator","ACE: Air Combat Emulator","?","?","19XX","2"
"44523","0x6bebb1f1","Ace of Aces","Ace of Aces","Ace of Aces","?","?","19XX","1"
"44528","0x26e9c40d","Action Fighter","Action Fighter","Action Fighter","?","?","19XX","1"
"44529","0xb485f744","Action Force II: International Heroes","Action Force II: International Heroes","Action Force 2 - International Heroes","?","?","19XX","1"
"44529","0xc5f5398b","Action Force II: International Heroes","Action Force II: International Heroes","Action Force 2 - International Heroes","?","?","19XX","1"
"44530","0xed43fcb8","Action Reflex","Action Reflex","Action Reflex","?","?","19XX","1"
"44531","0x82888340","Ad Astra","Ad Astra","Ad Astra","?","?","19XX","2"
"44532","0x95e446b4","A Day In the Life","A Day In the Life","A Day In the Life","?","?","19XX","1"
"44533","0xf9892a15","The Addams Family","The Addams Family","Addams Family, The","?","?","19XX","1"
"44534","0xc42d6b40","Advanced Pinball Simulator","Advanced Pinball Simulator","Advanced Pinball Simulator","?","?","19XX","3"
"44536","0x3ce97d80","Adventure B: Inca Curse","Adventure B: Inca Curse","Adventure B: Inca Curse","?","?","19XX","1"
"44537","0xb00613ec","Adventure D: Espionage Island","Adventure D: Espionage Island","Adventure D: Espionage Island","?","?","19XX","1"
"44538","0x7538828d","Adventure E: The Golden Apple","Adventure E: The Golden Apple","Adventure E: The Golden Apple","?","?","19XX","1"
"44539","0xc0239cba","Adventure F: The Eye Of Bain","Adventure F: The Eye Of Bain","Adventure F: The Eye Of Bain","?","?","19XX","1"
"44540","0x1338780","Adventure G: Ground Zero","Adventure G: Ground Zero","Adventure G: Ground Zero","?","?","19XX","1"
"44541","0x2d69f050","Adventureland","Adventureland","Adventure Number 01 - Adventureland","?","?","19XX","1"
"44542","0x9b9fbae8","Adventure Quest","Adventure Quest","Adventure Quest","?","?","19XX","1"
"44542","0x41f550fe","Adventure Quest","Adventure Quest","Adventure Quest","?","?","19XX","1"
"44543","0xd7b42c8f","The Adventures of Buckaroo Banzai: Across the Eigh","The Adventures of Buckaroo Banzai: Across the Eigh","Adventures of Buckaroo Banzai - Across the Eighth Dimension, The","?","?","19XX","1"
"44544","0xd8801751","African Trail Simulator","African Trail Simulator","African Trail Simulator","?","?","19XX","1"
"44545","0x17b4d780","After Burner","After Burner","After Burner","?","?","19XX","1"
"44546","0x220af96f","Afteroids","Afteroids","Afteroids","?","?","19XX","1"
"44547","0xe01e57e8","After the War","After the War","After the War","?","?","19XX","1"
"44548","0xb3f4c58b","Agent X","Agent X","Agent X","?","?","19XX","1"
"44548","0x1894f7e7","Agent X","Agent X","Agent X","?","?","19XX","1"
"44549","0x5c1bdbcc","Agent X II: The Mad Prof's Back!","Agent X II: The Mad Prof's Back!","Agent X 2 - The Mad Prof's Back!","?","?","19XX","1"
"44549","0x64e6b2ce","Agent X II: The Mad Prof's Back!","Agent X II: The Mad Prof's Back!","Agent X 2 - The Mad Prof's Back!","?","?","19XX","1"
"44550","0xdbc3b396","Ah Diddums","Ah Diddums","Ah Diddums","?","?","19XX","1"
"44551","0xe6aad850","Airborne Ranger","Airborne Ranger","Airborne Ranger","?","?","19XX","1"
"44553","0xcc620c76","Airwolf","Airwolf","Airwolf","?","?","19XX","1"
"44555","0x4e03c615","Alchemist","Alchemist","Alchemist","?","?","19XX","1"
"44557","0x53401659","A Lenda da Gvea","A Lenda da Gvea","A Lenda da Gvea","?","?","19XX","1"
"44558","0x5d588b52","Alien","Alien","Alien","?","?","19XX","1"
"44559","0x7f383f40","Alien 8","Alien 8","Alien 8","?","?","19XX","1"
"44561","0xa5588790","Aliens","Aliens","Aliens","?","?","19XX","1"
"44561","0x1075b0fa","Aliens","Aliens","Aliens","?","?","19XX","1"
"44563","0x13e9e375","Alien Storm","Alien Storm","Alien Storm","?","?","19XX","2"
"44564","0x7408506d","Alien Syndrome","Alien Syndrome","Alien Syndrome","?","?","19XX","2"
"44566","0x15da73bd","Altered Beast","Altered Beast","Altered Beast","?","?","19XX","2"
"44567","0xbe12aa19","Amaurote","Amaurote","Amaurote","?","?","19XX","1"
"44567","0x51e5b5eb","Amaurote","Amaurote","Amaurote","?","?","19XX","1"
"44567","0xc3520164","Amaurote","Amaurote","Amaurote","?","?","19XX","1"
"44568","0x3682f897","The Amazing Spider-Man and Captain America in Dr.","The Amazing Spider-Man and Captain America in Dr.","Amazing Spider-Man and Captain America in Dr. Doom's Revenge!, The","?","?","19XX","1"
"44570","0x77dc0e03","A.M.C.: Astro Marine Corps","A.M.C.: Astro Marine Corps","A.M.C.: Astro Marine Corps","?","?","19XX","2"
"44570","0xc8f617d0","A.M.C.: Astro Marine Corps","A.M.C.: Astro Marine Corps","A.M.C.: Astro Marine Corps","?","?","19XX","2"
"44570","0x51ff466a","A.M.C.: Astro Marine Corps","A.M.C.: Astro Marine Corps","A.M.C.: Astro Marine Corps","?","?","19XX","2"
"44571","0x59b68f10","American Football","American Football","American Football","?","?","19XX","1"
"44571","0xf53a8149","American Football","American Football","American Football","?","?","19XX","1"
"44572","0xfa47306d","American Tag-Team Wrestling","American Tag-Team Wrestling","American Tag-Team Wrestling","?","?","19XX","2"
"44574","0x2187103b","Anarchy","Anarchy","Anarchy","?","?","19XX","2"
"44575","0x5ddaa214","Android One: The Reactor Run","Android One: The Reactor Run","Android One: The Reactor Run","?","?","19XX","1"
"44575","0xba46f468","Android One: The Reactor Run","Android One: The Reactor Run","Android One: The Reactor Run","?","?","19XX","1"
"44575","0x272a0dac","Android One: The Reactor Run","Android One: The Reactor Run","Android One: The Reactor Run","?","?","19XX","1"
"44576","0x75ffa9d7","Androids","Androids","Androids","?","?","19XX","1"
"44577","0x367cae83","Android Two","Android Two","Android Two","?","?","19XX","1"
"44577","0xdd269b0c","Android Two","Android Two","Android Two","?","?","19XX","1"
"44577","0x442fcab6","Android Two","Android Two","Android Two","?","?","19XX","1"
"44578","0xf14df029","Andy Capp","Andy Capp","Andy Capp","?","?","19XX","1"
"44579","0xc3222991","Anfractuos","Anfractuos","Anfractuos","?","?","19XX","1"
"44580","0x38ee7ad1","Angel Nieto Pole 500","Angel Nieto Pole 500","Angel Nieto Pole 500","?","?","19XX","2"
"44580","0x5dab4a81","Angel Nieto Pole 500","Angel Nieto Pole 500","Angel Nieto Pole 500","?","?","19XX","2"
"44581","0xebbe704b","Angleball","Angleball","Angleball","?","?","19XX","2"
"44582","0xab0f0bbe","Annals of Rome","Annals of Rome","Annals of Rome","?","?","19XX","1"
"44583","0x3018dadb","Ant Attack","Ant Attack","Ant Attack","?","?","19XX","1"
"44583","0xa97ade0e","Ant Attack","Ant Attack","Ant Attack","?","?","19XX","1"
"44584","0x31e9bb10","APB","APB","APB","?","?","19XX","1"
"44584","0x739ef011","APB","APB","APB","?","?","19XX","1"
"44585","0x1cf7812","Aquaplane","Aquaplane","Aquaplane","?","?","19XX","1"
"44586","0xfa09d5ce","Aquarius","Aquarius","Aquarius","?","?","19XX","1"
"44587","0x9cdea42e","A Question of Sport","A Question of Sport","A Question of Sport","?","?","19XX","2"
"44590","0x178ff531","Arcade Fruit Machine","Arcade Fruit Machine","Arcade Fruit Machine","?","?","19XX","1"
"44593","0x62c7c658","Arcadia","Arcadia","Arcadia","?","?","19XX","1"
"44594","0xe309d82c","The Archers","The Archers","Archers, The","?","?","19XX","1"
"44595","0x29b76f7f","Archon II: Adept","Archon II: Adept","Archon 2 - Adept","?","?","19XX","1"
"44596","0x67f080dc","Archon: The Light and the Dark","Archon: The Light and the Dark","Archon: The Light and the Dark","?","?","19XX","2"
"44596","0xedbf1e1a","Archon: The Light and the Dark","Archon: The Light and the Dark","Archon: The Light and the Dark","?","?","19XX","2"
"44597","0x3e247e6b","The Arc of Yesod","The Arc of Yesod","Arc of Yesod, The","?","?","19XX","1"
"44598","0x9294eb95","Arcticfox","Arcticfox","Arcticfox","?","?","19XX","1"
"44599","0x89dbe0b7","Arkanoid","Arkanoid","Arkanoid","?","?","19XX","1"
"44600","0x9846a18a","Arkanoid II: Revenge of Doh","Arkanoid II: Revenge of Doh","Arkanoid 2 - Revenge Of Doh","?","?","19XX","1"
"44601","0xf568e64d","Armageddon","Armageddon","Armageddon","?","?","19XX","1"
"44601","0xd9ec0e5d","Armageddon","Armageddon","Armageddon","?","?","19XX","1"
"44601","0x6ad77107","Armageddon","Armageddon","Armageddon","?","?","19XX","1"
"44602","0xb078081c","Army Moves","Army Moves","Army Moves","?","?","19XX","1"
"44602","0xf89be8db","Army Moves","Army Moves","Army Moves","?","?","19XX","1"
"44605","0xd113ae54","Artura","Artura","Artura","?","?","19XX","1"
"44606","0x3f5d1257","Asterix and the Magic Cauldron","Asterix and the Magic Cauldron","Asterix and the Magic Cauldron","?","?","19XX","1"
"44606","0x7f5faea4","Asterix and the Magic Cauldron","Asterix and the Magic Cauldron","Asterix and the Magic Cauldron","?","?","19XX","1"
"44608","0xf3ea0657","Astroclone","Astroclone","Astroclone","?","?","19XX","1"
"44609","0x3c8a99f8","The A-Team","The A-Team","A-Team, The","?","?","19XX","1"
"44609","0xbcdb5655","The A-Team","The A-Team","A-Team, The","?","?","19XX","1"
"44610","0xbecd4dfe","Athena","Athena","Athena","?","?","19XX","1"
"44611","0xc3ae648a","Atic Atac","Atic Atac","Atic Atac","?","?","19XX","1"
"44613","0x142fa8c7","Attack of the Killer Tomatoes","Attack of the Killer Tomatoes","Attack of the Killer Tomatoes","?","?","19XX","1"
"44614","0x25dfbf14","ATV Simulator","ATV Simulator","ATV Simulator","?","?","19XX","2"
"44615","0xc9f76331","Auf Wiedersehen Monty","Auf Wiedersehen Monty","Auf Wiedersehen Monty","?","?","19XX","1"
"44616","0x2c565536","Austerlitz","Austerlitz","Austerlitz","?","?","19XX","1"
"44617","0xfa3c173","Autocrash","Autocrash","Autocrash","?","?","19XX","1"
"44618","0x30928221","Automania","Automania","Automania","?","?","19XX","1"
"44619","0xceaa7093","Automonopoli","Automonopoli","Automonopoli","?","?","19XX","5"
"44620","0x438d133","Avenger","Avenger","Avenger","?","?","19XX","1"
"44621","0x4ac44fa5","A View to a Kill: The Computer Game","A View to a Kill: The Computer Game","007 - A View to a Kill","?","?","19XX","1"
"44621","0xad1c60e","A View to a Kill: The Computer Game","A View to a Kill: The Computer Game","007 - A View to a Kill","?","?","19XX","1"
"44623","0x4b77a9b2","Babaliba","Babaliba","Babaliba","?","?","19XX","1"
"44624","0xcd9ce3fd","Back to Skool","Back to Skool","Back to Skool","?","?","19XX","1"
"44624","0xe292c51a","Back to Skool","Back to Skool","Back to Skool","?","?","19XX","1"
"44625","0x628f6bbc","Back to the Future","Back to the Future","Back to the Future","?","?","19XX","1"
"44626","0x8156b8e1","Back to the Future Part II","Back to the Future Part II","Back to the Future Part II","?","?","19XX","1"
"44626","0x8dd692ee","Back to the Future Part II","Back to the Future Part II","Back to the Future Part II","?","?","19XX","1"
"44627","0xa8e92ef","Back to the Future Part III","Back to the Future Part III","Back to the Future Part III","?","?","19XX","1"
"44627","0x9a3d0f54","Back to the Future Part III","Back to the Future Part III","Back to the Future Part III","?","?","19XX","1"
"44629","0x37789688","Badlands","Badlands","Badlands","?","?","19XX","2"
"44631","0xb43a7beb","Ballblazer","Ballblazer","Ballblazer","?","?","19XX","2"
"44632","0xa708f9db","Ball Crazy","Ball Crazy","Ball Crazy","?","?","19XX","1"
"44634","0xf4d533bd","Barbarian","Barbarian","Barbarian","?","?","19XX","1"
"44634","0x1d5f5bd7","Barbarian","Barbarian","Barbarian","?","?","19XX","1"
"44635","0x5ce9ec4","Barmy Burgers","Barmy Burgers","Barmy Burgers","?","?","19XX","1"
"44636","0x8fe3ddda","Basil the Great Mouse Detective","Basil the Great Mouse Detective","Basil the Great Mouse Detective","?","?","19XX","1"
"44637","0x93a29f63","Batman","Batman","Batman","?","?","19XX","1"
"44637","0xd286cd04","Batman","Batman","Batman","?","?","19XX","1"
"44637","0x4b8f9cbe","Batman","Batman","Batman","?","?","19XX","1"
"44637","0x3c88ac28","Batman","Batman","Batman","?","?","19XX","1"
"44638","0xf5dca76e","Batman: The Caped Crusader","Batman: The Caped Crusader","Batman: The Caped Crusader","?","?","19XX","1"
"44638","0x6f12843e","Batman: The Caped Crusader","Batman: The Caped Crusader","Batman: The Caped Crusader","?","?","19XX","1"
"44638","0x3cab0d7a","Batman: The Caped Crusader","Batman: The Caped Crusader","Batman: The Caped Crusader","?","?","19XX","1"
"44638","0x44e242ab","Batman: The Caped Crusader","Batman: The Caped Crusader","Batman: The Caped Crusader","?","?","19XX","1"
"44638","0x7c6d05fc","Batman: The Caped Crusader","Batman: The Caped Crusader","Batman: The Caped Crusader","?","?","19XX","1"
"44638","0xf0e67abd","Batman: The Caped Crusader","Batman: The Caped Crusader","Batman: The Caped Crusader","?","?","19XX","1"
"44639","0x358109fe","Batman: The Movie","Batman: The Movie","Batman: The Movie","?","?","19XX","1"
"44640","0x356d35bf","Battle Command","Battle Command","Battle Command","?","?","19XX","1"
"44641","0x154ed936","Battle for Midway","Battle for Midway","Battle for Midway","?","?","19XX","1"
"44642","0xe13bcaa7","Battle of Britain","Battle of Britain","Battle of Britain","?","?","19XX","1"
"44642","0x3044df54","Battle of Britain","Battle of Britain","Battle of Britain","?","?","19XX","1"
"44643","0x85518421","Battle of the Planets","Battle of the Planets","Battle of the Planets","?","?","19XX","1"
"44645","0x651d5592","Battle Valley","Battle Valley","Battle Valley","?","?","19XX","1"
"44646","0x859d6dd4","Battlezone","Battlezone","Battlezone","?","?","19XX","1"
"44647","0x2c66bfab","Batty","Batty","Batty","?","?","19XX","2"
"44648","0xff753716","Bazooka Bill","Bazooka Bill","Bazooka Bill","?","?","19XX","1"
"44649","0xc0b973fd","B.C. Bill","B.C. Bill","B.C. Bill","?","?","19XX","1"
"44650","0x6f46f656","BC's Quest for Tires","BC's Quest for Tires","BC's Quest for Tires","?","?","19XX","1"
"44651","0x368ead41","Beach-Head","Beach-Head","Beach-Head","?","?","19XX","2"
"44652","0x2e678818","Beach-Head II: The Dictator Strikes Back!","Beach-Head II: The Dictator Strikes Back!","Beach-head 2 - The Dictator Strikes Back!","?","?","19XX","2"
"44652","0xf7bc3743","Beach-Head II: The Dictator Strikes Back!","Beach-Head II: The Dictator Strikes Back!","Beach-head 2 - The Dictator Strikes Back!","?","?","19XX","2"
"44653","0x1070255f","Beach Volley","Beach Volley","Beach Volley","?","?","19XX","2"
"44654","0xf123e15","Beamrider","Beamrider","Beamrider","?","?","19XX","4"
"44655","0xc6463437","Bear Bovver","Bear Bovver","Bear Bovver","?","?","19XX","1"
"44655","0x5ccb2ed6","Bear Bovver","Bear Bovver","Bear Bovver","?","?","19XX","1"
"44656","0x883a8a58","Beatle Quest","Beatle Quest","Beatle Quest","?","?","19XX","1"
"44659","0xaef055b1","Bedlam","Bedlam","Bedlam","?","?","19XX","2"
"44659","0xd6564e43","Bedlam","Bedlam","Bedlam","?","?","19XX","2"
"44660","0x478b2ba","Behind Closed Doors","Behind Closed Doors","Behind Closed Doors","?","?","19XX","1"
"44661","0x8d86141d","Benny Hill's Madcap Chase","Benny Hill's Madcap Chase","Benny Hill's Madcap Chase","?","?","19XX","1"
"44662","0xbf1c323e","Bestial Warrior","Bestial Warrior","Bestial Warrior","?","?","19XX","1"
"44663","0xd5f1670a","Beverly Hills Cop","Beverly Hills Cop","Beverly Hills Cop","?","?","19XX","1"
"44664","0x725c70d1","Beyond the Ice Palace","Beyond the Ice Palace","Beyond the Ice Palace","?","?","19XX","1"
"44665","0x65bb1c68","Bigfoot","Bigfoot","Bigfoot","?","?","19XX","1"
"44666","0xbbcab87d","Biggles","Biggles","Biggles","?","?","19XX","1"
"44666","0x99235395","Biggles","Biggles","Biggles","?","?","19XX","1"
"44666","0x71c7e3eb","Biggles","Biggles","Biggles","?","?","19XX","1"
"44667","0x97f07571","Big Trouble in Little China","Big Trouble in Little China","Big Trouble in Little China","?","?","19XX","1"
"44667","0x1c5312f5","Big Trouble in Little China","Big Trouble in Little China","Big Trouble in Little China","?","?","19XX","1"
"44668","0x9169c4ba","Bionic Commando","Bionic Commando","Bionic Commando","?","?","19XX","1"
"44668","0xb45dc95","Bionic Commando","Bionic Commando","Bionic Commando","?","?","19XX","1"
"44669","0xc15fdc9b","The Birds and the Bees II: Antics","The Birds and the Bees II: Antics","Birds and the Bees 2 - Antics, The","?","?","19XX","1"
"44670","0xc81efe50","The Birds and the Bees","The Birds and the Bees","Birds and the Bees, The","?","?","19XX","1"
"44671","0xde41fc2c","Black Beard","Black Beard","Black Beard","?","?","19XX","1"
"44672","0x16454b19","Black Crystal","Black Crystal","Black Crystal","?","?","19XX","1"
"44672","0xfa039140","Black Crystal","Black Crystal","Black Crystal","?","?","19XX","1"
"44672","0x630ac0fa","Black Crystal","Black Crystal","Black Crystal","?","?","19XX","1"
"44673","0xe54fcc20","Black Hawk","Black Hawk","Black Hawk","?","?","19XX","1"
"44674","0xde661dfa","The Black Hole","The Black Hole","Black Hole, The","?","?","19XX","1"
"44675","0x50656840","Black Lamp","Black Lamp","Black Lamp","?","?","19XX","1"
"44676","0x8eed6cc3","Black Tiger","Black Tiger","Black Tiger","?","?","19XX","1"
